,Probabilities,x,y,z,rx,ry,rz
0,0.1537937959079566,-43.068462236439814,-11.799999237060547,-5.289674102974736,0.0,-0.20807798037794645,0.0
1,0.14005951724231688,-36.393176551475726,-11.799999237060547,71.44794921361432,0.0,1.142038665412553,0.0
2,0.13953593758578978,29.4910059229641,12.19999885559082,-41.10481553159901,3.141592653589793,-1.362315807499707,3.141592653589793
3,0.13848556358050193,59.63725554807718,-11.799999237060547,37.28504871128225,3.141592653589793,0.42505822883637734,3.141592653589793
4,0.1366462183497744,22.85774596731251,12.19999885559082,-50.07195042108945,3.141592653589793,-1.5093069072230652,3.141592653589793
5,0.13659572218498323,4.779893794418154,12.19999885559082,-40.63655627706144,0.0,-1.3821725563954388,0.0
6,0.1340071329307181,-18.922355424124596,-11.799999237060547,65.82488287204843,0.0,0.974745034468699,0.0
7,0.13038835549126887,28.677672486277746,-11.799999237060547,79.37283475423024,0.0,1.521933670981623,0.0
8,0.1275051774349665,-28.516271411107525,12.19999885559082,59.290963836655294,0.0,0.8008988741195116,0.0
9,0.12296408032682872,62.610876251903136,-11.799999237060547,-28.61932584671542,3.141592653589793,-1.0531901885116364,3.141592653589793
10,0.12251149539334645,79.06011778600865,12.19999885559082,23.032726005212282,3.141592653589793,0.18808059641000519,3.141592653589793
11,0.12159407108933822,-51.836563290742575,-11.799999237060547,11.272855168843162,0.0,-0.034514026605674486,0.0
12,0.11969245987018415,-3.371046389766935,12.19999885559082,80.80607662448588,3.141592653589793,1.4589301801061443,3.141592653589793
13,0.11898798819176999,-6.355594975768141,12.19999885559082,69.49019206604865,3.141592653589793,1.3850295318620311,3.141592653589793
14,0.11539074356627678,35.13446606228839,-11.799999237060547,64.5123393385111,3.141592653589793,0.8598760854984104,3.141592653589793
15,0.1147463889619206,-10.393962646777187,12.19999885559082,-37.24608423169869,0.0,-0.8859057708035262,0.0
16,0.11455690415902005,-60.86899832851057,12.19999885559082,-0.5054740831987523,0.0,-0.3452446687345896,0.0
17,0.11424881985510256,-35.29291073781502,-11.799999237060547,-31.013551838562975,0.0,-1.0563613442048985,0.0
18,0.1109626758581876,-19.766014655033054,12.19999885559082,35.519978902083906,0.0,0.35763181139213285,0.0
19,0.10911029402221696,-27.19329873454176,-11.799999237060547,0.44197425127309664,0.0,-0.11650363205529635,0.0
20,0.1080690838521561,-12.884685811732243,12.19999885559082,70.38571500105994,0.0,1.563312556088913,0.0
21,0.10402897175832207,20.214895393999967,31.80000114440918,-22.090516158927162,3.141592653589793,0.0,0.0
22,0.10222554195479851,-52.57450446647994,12.19999885559082,62.36707967115706,0.0,1.1455445093729497,0.0
23,0.1018415465121478,29.843898251841914,12.19999885559082,63.989629824893996,0.0,1.4084395124532243,0.0
24,0.09883710823721246,25.208230034240966,-11.799999237060547,-14.576405415463794,3.141592653589793,-0.414385521534387,3.141592653589793
25,0.09872892785068606,30.672625083461334,12.19999885559082,10.420363152140055,3.141592653589793,-0.02873581036218331,3.141592653589793
26,0.096801940713855,33.66610447874143,-11.799999237060547,1.4272078165342723,3.141592653589793,-0.2652100754378661,3.141592653589793
27,0.09463122878047074,47.86445005774928,-11.799999237060547,-54.21432817428601,3.141592653589793,-1.271478947621943,3.141592653589793
28,0.09300770251979909,37.506031170307615,-11.799999237060547,37.3644658223797,3.141592653589793,0.34971887122883993,3.141592653589793
29,0.09181823818109912,-88.16993446386584,-11.799999237060547,18.861070261625194,0.0,0.1893308516833232,0.0
30,0.0913812213637294,-60.26149903801552,12.19999885559082,70.06584541681129,0.0,1.017738813493807,0.0
31,0.08979431780537168,30.078447947839425,-11.799999237060547,5.560017719812807,3.141592653589793,-0.16139010695115763,3.141592653589793
32,0.08829377912987302,-31.84342754692686,-11.799999237060547,71.7458794698692,3.141592653589793,1.5000432825590515,3.141592653589793
33,0.08150340968242338,17.49402941382226,12.19999885559082,-10.789487685167492,3.141592653589793,-0.5512787471073051,3.141592653589793
34,0.07499438557631913,-23.466209017133274,12.19999885559082,-47.13700659470333,3.141592653589793,-1.3932886537671232,3.141592653589793
35,0.06973814700846796,-58.19623387720977,12.19999885559082,52.991834791387674,0.0,1.1252537353669334,0.0
36,0.06644668495331606,-56.28872801822812,-11.799999237060547,60.82558046082324,0.0,1.156861125875909,0.0
37,0.05917099107954436,-8.609777756105608,31.80000114440918,52.42183658295024,3.141592653589793,0.0,0.0
38,0.05636657749978956,-22.078669243641606,-11.79999923706054,-43.395110375383354,3.141592653589793,-1.2664571213975098,3.141592653589793
39,0.05600045912371399,6.1472882033913265,-11.79999923706054,-30.143373384591573,3.141592653589793,-0.8203197407230574,3.141592653589793
