,Probabilities,Transformations
0,"[0.00420853 0.00349055 0.00314202 0.00133239 0.0013205  0.0012441
 0.00089491 0.00055124 0.00054846 0.00053377 0.00038119 0.00032194
 0.00029321 0.00025556 0.00022065 0.00018782]","[[[-4.06277629e-01 -2.83561533e-01 -8.68637638e-01 -1.22608833e+01]
  [-4.02338176e-01  9.09030936e-01 -1.08566796e-01 -8.21884598e+00]
  [ 8.20403852e-01  3.05377823e-01 -4.83406563e-01 -5.40876678e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-7.88858770e-01  5.52714417e-01  2.68716605e-01  7.99306755e+01]
  [-1.94609979e-01  1.90084605e-01 -9.62286235e-01  7.70465976e+00]
  [-5.82948366e-01 -8.11402869e-01 -4.23861671e-02  6.66487662e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-4.32639131e-01  8.61690005e-01  2.65167338e-01 -3.89996944e+01]
  [-8.99918884e-01 -4.30524043e-01 -6.92463068e-02  4.74353993e+01]
  [ 5.44920639e-02 -2.68587757e-01  9.61712656e-01 -3.73327456e+00]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[ 5.67122257e-02  8.69755842e-01  4.90212708e-01 -7.45341071e+01]
  [-5.74299729e-01  4.30057081e-01 -6.96585048e-01  2.18621133e+01]
  [-8.16678361e-01 -2.42024136e-01  5.23890038e-01  6.19802306e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[ 3.11137991e-01 -4.41029686e-01 -8.41834881e-01  2.50679901e+01]
  [ 9.02627832e-01  4.14346095e-01  1.16534589e-01 -6.99513259e+01]
  [ 2.97415783e-01 -7.96121931e-01  5.27004481e-01  7.71922467e+00]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[ 1.50409453e-01 -9.35314040e-01  3.20257152e-01 -9.98117834e+00]
  [ 9.26545437e-01  2.03812687e-02 -3.75630348e-01 -6.37055852e+01]
  [ 3.44805091e-01  3.53231158e-01  8.69676491e-01 -4.15030293e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[ 6.23929377e-01  7.74582604e-01 -1.03604641e-01 -8.85968137e+01]
  [-4.07998822e-01  2.09796171e-01 -8.88550802e-01  1.51604647e+01]
  [-6.66520137e-01  5.96663520e-01  4.46926784e-01  3.90396020e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[ 1.34244289e-01  9.44526453e-01  2.99746977e-01 -6.64641490e+01]
  [ 2.70052365e-01  2.56165721e-01 -9.28143762e-01 -2.12156387e+01]
  [-9.53441236e-01  2.05545380e-01 -2.20682817e-01  6.44480070e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-1.44964317e-01  9.55227225e-02 -9.84815087e-01 -2.41192950e+01]
  [ 1.95405837e-01  9.78489311e-01  6.61455028e-02 -3.29240017e+01]
  [ 9.69949435e-01 -1.82849879e-01 -1.60511732e-01 -4.00037312e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-3.24013943e-01  8.89200061e-01 -3.23014265e-01  4.80144154e+01]
  [ 9.20620380e-01  2.17720968e-01 -3.24122965e-01 -2.77255807e+01]
  [-2.17883182e-01 -4.02393875e-01 -8.89160328e-01  1.33352110e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-1.66734589e-01 -5.32897665e-01 -8.29590053e-01  8.49879055e+00]
  [-5.54336966e-01 -6.45145598e-01  5.25830472e-01  5.56571445e+01]
  [-8.15420201e-01  5.47546560e-01 -1.87836789e-01  6.36136122e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[ 3.64684292e-01 -9.28465955e-01  7.04012608e-02 -1.90827911e+01]
  [ 8.99607131e-01  3.70836236e-01  2.30624143e-01 -5.04445374e+01]
  [-2.40234004e-01 -2.07715262e-02  9.70492744e-01  2.33503728e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-7.42488488e-01  6.57179730e-01 -1.29713714e-01  3.82836956e+01]
  [-2.99911784e-01 -4.99288029e-01 -8.12874151e-01  4.02352318e+01]
  [-5.98968920e-01 -5.64647028e-01  5.67811559e-01  6.02716276e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-5.35466633e-02 -2.44368598e-02  9.98266294e-01  4.51001079e+01]
  [ 1.13046433e-01 -9.93422004e-01 -1.82545029e-02  2.82471284e+01]
  [ 9.92145785e-01  1.11872976e-01  5.59569334e-02 -5.33001988e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-4.08592492e-02 -4.65931525e-02 -9.98077953e-01  4.02919546e+01]
  [-9.98575642e-01  3.62060180e-02  3.91894224e-02  6.58105508e+01]
  [ 3.43104696e-02  9.98257583e-01 -4.80061379e-02  5.72118366e-01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-6.19881566e-01  7.43178864e-01  2.51857141e-01  5.87995808e+01]
  [-4.41648766e-01 -5.95726563e-01  6.70862303e-01  4.27153995e+01]
  [ 6.48608673e-01  3.04622780e-01  6.97503944e-01 -3.19248040e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]]"
