,Probabilities,Transformations
0,"[0.00403288 0.00225278 0.00143728 0.00135328 0.00132693 0.00064989
 0.0003825  0.00027129]","[[[ 1.12568124e-01 -1.34670206e-01  9.84475674e-01  3.52144672e+01]
  [ 6.33208687e-01 -7.53816481e-01 -1.75520573e-01 -2.37700207e+00]
  [ 7.65751380e-01  6.43136571e-01  4.18636930e-04 -6.42031578e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-4.98788759e-01  1.04494645e-01 -8.60401443e-01  2.21584424e+01]
  [ 2.69472753e-01 -9.24809998e-01 -2.68534733e-01 -5.19580495e+00]
  [-8.23768298e-01 -3.65796852e-01  4.33126372e-01  3.45769935e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-3.74645172e-01 -2.86607820e-01 -8.81757877e-01  5.68705300e+01]
  [-9.05160830e-01  3.19039027e-01  2.80887827e-01  2.81120501e+01]
  [ 2.00810528e-01  9.03365959e-01 -3.78952603e-01 -4.56423069e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[ 3.17083264e-03 -2.32508643e-03  9.99992270e-01  2.17293256e+01]
  [-8.91499290e-01 -4.53018621e-01  1.77350131e-03  8.87151540e+01]
  [ 4.53010995e-01 -8.91498022e-01 -3.50925913e-03 -1.82208491e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-9.68198409e-01  2.05391747e-01 -1.42849823e-01  7.59310906e+01]
  [ 2.46493918e-01  6.85433534e-01 -6.85143502e-01 -2.84599728e+01]
  [-4.28087614e-02 -6.98566461e-01 -7.14263473e-01 -1.09653795e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-7.28324384e-01 -5.79155870e-01 -3.66226802e-01  7.90652384e+01]
  [ 3.26058870e-01  1.77158029e-01 -9.28601446e-01 -2.86435059e+01]
  [ 6.02684997e-01 -7.95734573e-01  5.98103957e-02  9.56886708e+00]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[-2.42425115e-01 -4.39515387e-01  8.64902473e-01  5.66018788e+01]
  [-9.68474900e-01  1.62312287e-01 -1.88973782e-01  5.60856812e+01]
  [-5.73274136e-02 -8.83448327e-01 -4.65008196e-01  2.15716670e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]

 [[ 1.53428753e-01 -2.36435440e-01 -9.59457086e-01  3.82867173e+01]
  [-5.74405956e-01  7.68722891e-01 -2.81287958e-01  1.61620962e+01]
  [ 8.04063067e-01  5.94275525e-01 -1.78657302e-02 -7.38133268e+01]
  [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]]"
